name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"Location LocationDAO.getLocationID(String,String,String,String)","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.getLocationID(java.lang.String,java.lang.String,jav4520",0,0,  ,342,1,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,72,123,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Location *Location LocationDAO.getLocationID(String,String,String,String)(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this, class java.lang.String *vertex, class java.lang.String *floor, class java.lang.String *building, class java.lang.String *alias)",18,0.00,1.34,0,21,,3
"void LocationDAO.open()","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.open():void",1,0,  ,34,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,40,123,N,"void void LocationDAO.open()(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this)",6,0.83,0.48,1,1,40 41 42,1
"MacDAO.<init>(Context)","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.<init>(android.content.Context)",1,0,  ,132,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,31,104,N,"void MacDAO.<init>(Context)(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this, class android.content.Context *context)",28,0.57,1.04,0,10,26 31 32 34 37 42,2
"void MacDAO.close()","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.close():void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,49,104,N,"void void MacDAO.close()(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this)",5,0.80,0.30,0,1,49 50,1
"Mac MacDAO.createMac(String,String,int,int,long)","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.createMac(java.lang.String,java.lang.String,int,int,long9D92",1,0,  ,137,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,52,104,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *Mac MacDAO.createMac(String,String,int,int,long)(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this, class java.lang.String *ssid, class java.lang.String *bssid, int strength, int channel, long fingerprintID)",24,0.00,1.45,0,27,,1
"Mac MacDAO.cursorToMac(Cursor)","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.cursorToMac(android.database.Cursor):de.tuhh.ti5.android7B7C",1,0,  ,124,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,83,104,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *Mac MacDAO.cursorToMac(Cursor)(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this, class android.database.Cursor *cursor)",21,0.00,1.15,1,12,,2
"void MacDAO.deleteAllMac()","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.deleteAllMac():void",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,78,104,N,"void void MacDAO.deleteAllMac()(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this)",6,0.83,0.30,0,1,78 79 80 81,1
"void MacDAO.open()","de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO.open():void",1,0,  ,34,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/MacDAO.java,44,104,N,"void void MacDAO.open()(class de.tuhh.ti5.androidsvgnavimap.db.dao.MacDAO *this)",6,0.83,0.48,1,1,44 45 46,1
"Fingerprint.<init>()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.<init>()",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,16,93,N,"void Fingerprint.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",5,0.80,0.30,0,1,16 17,1
"Fingerprint.<init>(String,String,String,String,String,Location)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.<init>(java.lang.String,java.lang.String,java.lan78A0",1,0,  ,78,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,19,93,N,"void Fingerprint.<init>(String,String,String,String,String,Location)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *date, class java.lang.String *weather, class java.lang.String *barriers, class java.lang.String *electricDevices, class java.lang.String *people, class de.tuhh.ti5.androidsvgnavimap.db.model.Location *location)",11,0.91,0.30,0,1,19 20 21 22 23 24 25 26,1
"Fingerprint.<init>(long,String,String,String,String,String,long)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.<init>(long,java.lang.String,java.lang.String,jav58E2",1,0,  ,90,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,28,93,N,"void Fingerprint.<init>(long,String,String,String,String,String,long)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, long fingerPrintID, class java.lang.String *date, class java.lang.String *weather, class java.lang.String *barriers, class java.lang.String *electricDevices, class java.lang.String *people, long locationID)",12,0.92,0.30,0,1,28 29 30 31 32 33 34 35 36,1
"String Fingerprint.getBarriers()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getBarriers():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,62,93,N,"class java.lang.String *String Fingerprint.getBarriers()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,62 63,1
"String Fingerprint.getDate()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getDate():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,46,93,N,"class java.lang.String *String Fingerprint.getDate()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,46 47,1
"String Fingerprint.getElectricDevices()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getElectricDevices():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,70,93,N,"class java.lang.String *String Fingerprint.getElectricDevices()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,70 71,1
"long Fingerprint.getFingerPrintID()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getFingerPrintID():long",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,38,93,N,"long long Fingerprint.getFingerPrintID()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,38 39,1
"Location Fingerprint.getLocation()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getLocation():de.tuhh.ti5.androidsvgnavimap.db.moF777",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,86,93,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Location *Location Fingerprint.getLocation()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,86 87,1
"String Fingerprint.getPeople()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getPeople():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,78,93,N,"class java.lang.String *String Fingerprint.getPeople()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,78 79,1
"String Fingerprint.getWeather()","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.getWeather():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,54,93,N,"class java.lang.String *String Fingerprint.getWeather()(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this)",4,0.75,0.00,0,0,54 55,1
"void Fingerprint.setBarriers(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setBarriers(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,66,93,N,"void void Fingerprint.setBarriers(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *barriers)",5,0.80,0.00,0,0,66 67 68,1
"void Fingerprint.setDate(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setDate(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,50,93,N,"void void Fingerprint.setDate(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *date)",5,0.80,0.00,0,0,50 51 52,1
"void Fingerprint.setElectricDevices(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setElectricDevices(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,74,93,N,"void void Fingerprint.setElectricDevices(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *electricDevices)",5,0.80,0.00,0,0,74 75 76,1
"void Fingerprint.setFingerPrintID(long)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setFingerPrintID(long):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,42,93,N,"void void Fingerprint.setFingerPrintID(long)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, long fingerPrintID)",5,0.80,0.00,0,0,42 43 44,1
"void Fingerprint.setLocationID(Location)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setLocationID(de.tuhh.ti5.androidsvgnavimap.db.moF179",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,90,93,N,"void void Fingerprint.setLocationID(Location)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class de.tuhh.ti5.androidsvgnavimap.db.model.Location *location)",5,0.80,0.00,0,0,90 91 92,1
"void Fingerprint.setPeople(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setPeople(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,82,93,N,"void void Fingerprint.setPeople(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *people)",5,0.80,0.00,0,0,82 83 84,1
"void Fingerprint.setWeather(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint.setWeather(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Fingerprint.java,58,93,N,"void void Fingerprint.setWeather(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *this, class java.lang.String *weather)",5,0.80,0.00,0,0,58 59 60,1
"Location.<init>()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.<init>()",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,14,71,N,"void Location.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",5,0.80,0.30,0,1,14 15,1
"Location.<init>(String,String,String,String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.<init>(java.lang.String,java.lang.String,java.lang.SD9FE",1,0,  ,58,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,17,71,N,"void Location.<init>(String,String,String,String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, class java.lang.String *vertex, class java.lang.String *floor, class java.lang.String *building, class java.lang.String *locationName)",9,0.89,0.30,0,1,17 18 19 20 21 22,1
"Location.<init>(long,String,String,String,String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.<init>(long,java.lang.String,java.lang.String,java.lBBD0",1,0,  ,68,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,24,71,N,"void Location.<init>(long,String,String,String,String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, long locationID, class java.lang.String *vertex, class java.lang.String *floor, class java.lang.String *building, class java.lang.String *locationName)",10,0.90,0.30,0,1,24 25 26 27 28 29 30,1
"String Location.getBuilding()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.getBuilding():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,56,71,N,"class java.lang.String *String Location.getBuilding()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",4,0.75,0.00,0,0,56 57,1
"String Location.getFloor()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.getFloor():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,48,71,N,"class java.lang.String *String Location.getFloor()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",4,0.75,0.00,0,0,48 49,1
"long Location.getLocationID()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.getLocationID():long",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,32,71,N,"long long Location.getLocationID()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",4,0.75,0.00,0,0,32 33,1
"String Location.getLocationName()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.getLocationName():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,64,71,N,"class java.lang.String *String Location.getLocationName()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",4,0.75,0.00,0,0,64 65,1
"String Location.getVertex()","de.tuhh.ti5.androidsvgnavimap.db.model.Location.getVertex():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,40,71,N,"class java.lang.String *String Location.getVertex()(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this)",4,0.75,0.00,0,0,40 41,1
"void Location.setBuilding(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.setBuilding(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,60,71,N,"void void Location.setBuilding(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, class java.lang.String *building)",5,0.80,0.00,0,0,60 61 62,1
"void Location.setFloor(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.setFloor(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,52,71,N,"void void Location.setFloor(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, class java.lang.String *floor)",5,0.80,0.00,0,0,52 53 54,1
"void Location.setLocationID(long)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.setLocationID(long):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,36,71,N,"void void Location.setLocationID(long)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, long locationID)",5,0.80,0.00,0,0,36 37 38,1
"void Location.setLocationName(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.setLocationName(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,68,71,N,"void void Location.setLocationName(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, class java.lang.String *locationName)",5,0.80,0.00,0,0,68 69 70,1
"void Location.setVertex(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Location.setVertex(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Location.java,44,71,N,"void void Location.setVertex(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Location *this, class java.lang.String *vertex)",5,0.80,0.00,0,0,44 45 46,1
"Mac.<init>()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.<init>()",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,15,82,N,"void Mac.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",5,0.80,0.30,0,1,15 16,1
"Mac.<init>(String,String,int,int,Fingerprint)","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.<init>(java.lang.String,java.lang.String,int,int,de.tuhh.1740",1,0,  ,68,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,18,82,N,"void Mac.<init>(String,String,int,int,Fingerprint)(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this, class java.lang.String *macSSID, class java.lang.String *macBSSID, int strength, int channel, class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *fingerprint)",10,0.90,0.30,0,1,18 19 20 21 22 23 24,1
"Mac.<init>(long,String,String,int,int,Fingerprint)","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.<init>(long,java.lang.String,java.lang.String,int,int,de.9B57",1,0,  ,78,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,26,82,N,"void Mac.<init>(long,String,String,int,int,Fingerprint)(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this, long macID, class java.lang.String *macSSID, class java.lang.String *macBSSID, int strength, int channel, class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *fingerprint)",11,0.91,0.30,0,1,26 27 28 29 30 31 32 33,1
"int Mac.getChannel()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getChannel():int",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,51,82,N,"int int Mac.getChannel()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,51 52,1
"Fingerprint Mac.getFingerprint()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getFingerprint():de.tuhh.ti5.androidsvgnavimap.db.model.FA260",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,59,82,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *Fingerprint Mac.getFingerprint()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,59 60,1
"String Mac.getMacBSSID()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getMacBSSID():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,75,82,N,"class java.lang.String *String Mac.getMacBSSID()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,75 76,1
"long Mac.getMacID()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getMacID():long",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,35,82,N,"long long Mac.getMacID()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,35 36,1
"String Mac.getMacSSID()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getMacSSID():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,67,82,N,"class java.lang.String *String Mac.getMacSSID()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,67 68,1
"int Mac.getStrength()","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.getStrength():int",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,43,82,N,"int int Mac.getStrength()(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this)",4,0.75,0.00,0,0,43 44,1
"void Mac.setChannel(int)","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.setChannel(int):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,55,82,N,"void void Mac.setChannel(int)(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this, int channel)",5,0.80,0.00,0,0,55 56 57,1
"void Mac.setFingerprint(Fingerprint)","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.setFingerprint(de.tuhh.ti5.androidsvgnavimap.db.model.Fin65F8",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,63,82,N,"void void Mac.setFingerprint(Fingerprint)(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this, class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *fingerprint)",5,0.80,0.00,0,0,63 64 65,1
"void Mac.setMacBSSID(String)","de.tuhh.ti5.androidsvgnavimap.db.model.Mac.setMacBSSID(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/model/Mac.java,79,82,N,"void void Mac.setMacBSSID(String)(class de.tuhh.ti5.androidsvgnavimap.db.model.Mac *this, class java.lang.String *macBSSID)",5,0.80,0.00,0,0,79 80 81,1
